Id,SalePrice
2734,146649.7437076528
2735,134314.9901847988
2736,142454.4981261801
2737,128558.22693674914
2738,130827.6389471162
2739,170553.4462340736
2740,137255.2533955551
2741,151049.31429678344
2742,160370.86059444293
2743,149418.1891106805
2744,154787.30834800928
2745,137969.640554757
2746,140245.0666843744
2747,141943.03058915434
2748,122196.1884461997
2749,132377.25972443874
2750,137406.09215918262
2751,135289.29528904895
2752,177065.30450185036
2753,148264.11787511688
2754,209968.18993586305
2755,132388.14436168433
2756,90192.46536267885
2757,58694.366248693346
2758,84405.30843510025
2759,151080.1788970331
2760,117960.18507646178
2761,158659.5146734517
2762,145479.1472974406
2763,186285.1683747033
2764,145627.13605347142
2765,285182.412802182
2766,128289.57330089773
2767,91345.95259340205
2768,133066.0745107713
2769,130038.67757455839
2770,142495.46798898038
2771,112697.53164085884
2772,110163.55410813207
2773,164296.44650525655
2774,136596.1374276001
2775,117786.7253274422
2776,136433.8472979016
2777,143884.04949289016
2778,111098.54463840698
2779,120317.92989898018
2780,97672.68011865643
2781,92557.3095791875
2782,91863.78428296489
2783,94393.99757752832
2784,115966.67135530594
2785,135722.35416649753
2786,73117.13790191454
2787,120015.85345830231
2788,78763.25044912596
2789,169013.35725237624
2790,100603.72977358154
2791,107327.7107071805
2792,55277.07505913566
2793,166997.44480089349
2794,100184.43230192534
2795,121195.33433659092
2796,96797.17414280788
2797,194685.5621540456
2798,97126.24982985726
2799,113559.83775610602
2800,57351.618291253944
2801,112530.10491507962
2802,138906.5397874151
2803,161245.26768446527
2804,131046.11506797305
2805,91107.06425448996
2806,85928.06385980685
2807,158115.52555518088
2808,159752.37950343845
2809,139098.9273331156
2810,132961.41627451932
2811,158830.73601041915
2812,156341.076506344
2813,156255.3971565634
2814,153981.5666457909
2815,100476.84511892548
2816,251596.03621141927
2817,147566.98380404848
2818,133403.1979527774
2819,157914.93822777356
2820,142005.21000198487
2821,117104.78765540721
2822,194041.20111238927
2823,278752.1716213054
2824,183483.23488613978
2825,132482.00299893145
2826,130166.59976097275
2827,139220.90443912407
2828,202661.02380406662
2829,218866.93941463236
2830,227415.9814207287
2831,173858.6282696102
2832,253213.18024930783
2833,303394.89958302624
2834,212714.6998392353
2835,213589.8318418868
2836,196366.60115185147
2837,147047.06923371152
2838,144682.79946745693
2839,179173.33784738573
2840,199778.42589064827
2841,208465.3825499594
2842,235128.07025770805
2843,149864.1497861752
2844,173687.97157798757
2845,120860.4169207381
2846,209126.70010465
2847,203774.75170091278
2848,207331.60050769866
2849,195977.19840418527
2850,289902.39468514087
2851,220495.38198338947
2852,238331.6436414359
2853,242098.63304645565
2854,138830.9996749751
2855,212199.0111824055
2856,203422.02846050775
2857,184397.67228288858
2858,211342.397937069
2859,131189.6350653591
2860,129956.50007768668
2861,125245.39278031948
2862,186831.00356050636
2863,130431.03680331624
2864,249252.3321511138
2865,138033.71056737236
2866,132160.34976624217
2867,96364.99811301305
2868,93865.96075021799
2869,108389.17387221394
2870,126221.97001333002
2871,95044.71195999061
2872,57556.358286698545
2873,96504.66061195811
2874,145568.83212851748
2875,114275.19648254095
2876,161021.1644019375
2877,135410.42465681813
2878,160441.73875454595
2879,133089.8388586268
2880,97440.86348765132
2881,155122.02304776106
2882,178291.3773461422
2883,196295.12542325188
2884,207185.3094465928
2885,192230.08838209356
2886,214744.704373475
2887,95332.92094641882
2888,132445.95496757524
2889,57892.271387900946
2890,81423.36280787659
2891,136163.1006210907
2892,56014.94816640746
2893,94118.50833971753
2894,57004.69348733918
2895,324113.3555423712
2896,292358.41779817984
2897,206327.58030149023
2898,139209.09864761017
2899,213175.8740715274
2900,161256.34297345276
2901,194314.7084935981
2902,184881.83372330051
2903,348711.1722044612
2904,356376.2560299742
2905,97652.92027382842
2906,197204.57749729799
2907,102235.27164580117
2908,128270.72277969134
2909,137230.0103043889
2910,75531.24352875492
2911,83600.6101950079
2912,147142.73390493257
2913,91016.19526087218
2914,76439.37086267493
2915,76690.52010561875
2916,86056.4288738181
2917,161717.41261000276
2918,119125.37303086711
2919,225668.3509713614
